파일명,시스템콜,해당함수
getrandom_GRND_RANDOM_graph.txt,newfstat,vfs_statx_fd
getrandom_GRND_RANDOM_graph.txt,newfstat,__fdget_raw
getrandom_GRND_RANDOM_graph.txt,newfstat,__fget_light
getrandom_GRND_RANDOM_graph.txt,newfstat,vfs_getattr
getrandom_GRND_RANDOM_graph.txt,newfstat,security_inode_getattr
getrandom_GRND_RANDOM_graph.txt,newfstat,apparmor_inode_getattr
getrandom_GRND_RANDOM_graph.txt,newfstat,common_perm_cond
getrandom_GRND_RANDOM_graph.txt,newfstat,common_perm
getrandom_GRND_RANDOM_graph.txt,newfstat,vfs_getattr_nosec
getrandom_GRND_RANDOM_graph.txt,newfstat,generic_fillattr
getrandom_GRND_RANDOM_graph.txt,newfstat,cp_new_stat
getrandom_GRND_RANDOM_graph.txt,newfstat,from_kuid_munged
getrandom_GRND_RANDOM_graph.txt,newfstat,map_id_up
getrandom_GRND_RANDOM_graph.txt,newfstat,from_kgid_munged
getrandom_GRND_RANDOM_graph.txt,newfstat,map_id_up
getrandom_GRND_RANDOM_graph.txt,getrandom,get_random_bytes_user
getrandom_GRND_RANDOM_graph.txt,getrandom,crng_make_state
getrandom_GRND_RANDOM_graph.txt,getrandom,crng_fast_key_erasure
getrandom_GRND_RANDOM_graph.txt,write,ksys_write
getrandom_GRND_RANDOM_graph.txt,write,__fdget_pos
getrandom_GRND_RANDOM_graph.txt,write,__fget_light
getrandom_GRND_RANDOM_graph.txt,write,vfs_write
getrandom_GRND_RANDOM_graph.txt,write,rw_verify_area
getrandom_GRND_RANDOM_graph.txt,write,security_file_permission
getrandom_GRND_RANDOM_graph.txt,write,apparmor_file_permission
getrandom_GRND_RANDOM_graph.txt,write,common_file_perm
getrandom_GRND_RANDOM_graph.txt,write,aa_file_perm
getrandom_GRND_RANDOM_graph.txt,write,__vfs_write
getrandom_GRND_RANDOM_graph.txt,write,tty_write
getrandom_GRND_RANDOM_graph.txt,write,tty_paranoia_check
getrandom_GRND_RANDOM_graph.txt,write,tty_ldisc_ref_wait
getrandom_GRND_RANDOM_graph.txt,write,ldsem_down_read
getrandom_GRND_RANDOM_graph.txt,write,_cond_resched
getrandom_GRND_RANDOM_graph.txt,write,rcu_all_qs
getrandom_GRND_RANDOM_graph.txt,write,tty_write_lock
getrandom_GRND_RANDOM_graph.txt,write,mutex_trylock
getrandom_GRND_RANDOM_graph.txt,write,__check_object_size
getrandom_GRND_RANDOM_graph.txt,write,check_stack_object
getrandom_GRND_RANDOM_graph.txt,write,__virt_addr_valid
getrandom_GRND_RANDOM_graph.txt,write,__check_heap_object
getrandom_GRND_RANDOM_graph.txt,write,n_tty_write
getrandom_GRND_RANDOM_graph.txt,write,down_read
getrandom_GRND_RANDOM_graph.txt,write,_cond_resched
getrandom_GRND_RANDOM_graph.txt,write,rcu_all_qs
getrandom_GRND_RANDOM_graph.txt,write,process_echoes
getrandom_GRND_RANDOM_graph.txt,write,add_wait_queue
getrandom_GRND_RANDOM_graph.txt,write,_raw_spin_lock_irqsave
getrandom_GRND_RANDOM_graph.txt,write,_raw_spin_unlock_irqrestore
getrandom_GRND_RANDOM_graph.txt,write,tty_hung_up_p
getrandom_GRND_RANDOM_graph.txt,write,mutex_lock
getrandom_GRND_RANDOM_graph.txt,write,_cond_resched
